drug_id,active_ingredient
411_train,LÉVOFLOXACINE HÉMIHYDRATÉE
411_train, LÉVOFLOXACINE
412_train,OMÉPRAZOLE
413_train,VALSARTAN
414_train,OLANZAPINE
415_train,ALLOPURINOL
416_train,SILODOSINE
417_train,PARACÉTAMOL
418_train,PANTOPRAZOLE
418_train, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
419_train,INDAPAMIDE
420_train,FEXOFÉNADINE BASE
420_train, CHLORHYDRATE DE FEXOFÉNADINE
421_train,CLINDAMYCINE BASE
421_train, CHLORHYDRATE DE CLINDAMYCINE
422_train,CHLORHYDRATE DE METFORMINE
422_train, METFORMINE BASE
423_train,CHLORHYDRATE DE METFORMINE
423_train, METFORMINE
424_train,SERTRALINE BASE
424_train, CHLORHYDRATE DE SERTRALINE
425_train,ÉTANERCEPT 
426_train,APIXABAN
427_train,METFORMINE (CHLORHYDRATE DE)
427_train, METFORMINE BASE
428_train,BROMURE DE PINAVÉRIUM
429_train,CARBONATE DE CALCIUM
429_train, CONCENTRAT DE CHOLÉCALCIFÉROL
429_train, FORME PULVÉRULENTE
429_train, CHOLÉCALCIFÉROL
429_train, CALCIUM ÉLÉMENT
430_train,LÉTROZOLE
431_train,ÉSOMÉPRAZOLE
431_train, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
432_train,FLUVASTATINE SODIQUE
432_train, FLUVASTATINE BASE
433_train,ATORVASTATINE CALCIQUE
433_train, ATORVASTATINE
434_train,SIROLIMUS
435_train,PREDNISONE
436_train,CITRATE DE FENTANYL
436_train, FENTANYL
437_train,MALÉATE D'ÉNALAPRIL
438_train,CHLORHYDRATE DE LERCANIDIPINE
439_train,TOPIRAMATE
440_train,CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ
440_train, PAROXÉTINE BASE
441_train,LÉVOFLOXACINE
441_train, LÉVOFLOXACINE HÉMIHYDRATÉE
442_train,GABAPENTINE
443_train,BENZOATE DE RIZATRIPTAN
443_train, RIZATRIPTAN
444_train,DONÉPÉZIL BASE
444_train, CHLORHYDRATE DE DONÉPÉZIL
445_train,VALSARTAN
445_train, HYDROCHLOROTHIAZIDE
446_train,PARACÉTAMOL
446_train, CAFÉINE
447_train,CHLORHYDRATE DE MORPHINE
448_train,FLUCONAZOLE
449_train,CHLORHYDRATE DE MIANSÉRINE
450_train,FÉNOFIBRATE
451_train,PRAVASTATINE SODIQUE
452_train,PÉRINDOPRIL
452_train, PÉRINDOPRIL TERT-BUTYLAMINE
453_train,GLIPIZIDE
454_train,CHOLÉCALCIFÉROL
455_train,OXCARBAZÉPINE
456_train,BORAX
456_train, ACIDE BORIQUE
457_train,NITRENDIPINE
458_train,LANSOPRAZOLE
459_train,HÉMIFUMARATE DE BISOPROLOL
460_train,CONCENTRAT DE CHOLÉCALCIFÉROL
460_train, FORME PULVÉRULENTE
460_train, CALCIUM ÉLÉMENT
460_train, CHOLÉCALCIFÉROL
460_train, CALCIUM (CARBONATE DE)
461_train,QUINAPRIL BASE
461_train, CHLORHYDRATE DE QUINAPRIL
462_train,HYDROCHLOROTHIAZIDE
462_train, CANDÉSARTAN CILEXÉTIL
463_train,OLANZAPINE
464_train,UROFOLLITROPINE 
465_train,PRAVASTATINE SODIQUE
466_train,SIMVASTATINE
467_train,ROPINIROLE BASE
467_train, CHLORHYDRATE DE ROPINIROLE
468_train,RÉPAGLINIDE
469_train,DIACÉTATE DE MIDÉCAMYCINE
470_train,TOPIRAMATE
471_train,CHLORHYDRATE D'ÉTHYLMORPHINE
471_train, CODÉINE
472_train,VALSARTAN
473_train,OMÉPRAZOLE
474_train,OLANZAPINE
475_train,CHLORHYDRATE DE LERCANIDIPINE
476_train,GLUCOSE MONOHYDRATÉ
476_train, GLUCOSE ANHYDRE
477_train,GLICLAZIDE
478_train,ATORVASTATINE
478_train, ATORVASTATINE CALCIQUE
479_train,PARACÉTAMOL
479_train, CHLORHYDRATE DE TRAMADOL
480_train,CHLORHYDRATE DE MÉTHYLPHÉNIDATE
481_train,HYDROCHLOROTHIAZIDE
481_train, VALSARTAN
482_train,CEFPODOXIME PROXÉTIL
482_train, CEFPODOXIME
483_train,HYDROGÉNOOXALATE DE NAFTIDROFURYL
484_train,CANDÉSARTAN CILEXÉTIL
485_train,CHLORURE DE SODIUM
486_train,GLIMÉPIRIDE
487_train,LORATADINE
488_train,ATORVASTATINE CALCIQUE
488_train, ATORVASTATINE
489_train,CHLORHYDRATE DE PROCARBAZINE
489_train, PROCARBAZINE
490_train,TIMOLOL
490_train, MALÉATE DE TIMOLOL
490_train, LATANOPROST
491_train,ARIPIPRAZOLE
492_train,ROXITHROMYCINE
493_train,DICLOFÉNAC DE DIÉTHYLAMINE
493_train, DICLOFÉNAC SODIQUE
494_train,MALÉATE D'ÉNALAPRIL
495_train,CLARITHROMYCINE
496_train,METFORMINE BASE
496_train, CHLORHYDRATE DE METFORMINE
497_train,CHLORHYDRATE D'ONDANSÉTRON DIHYDRATÉ
497_train, ONDANSÉTRON
498_train,SPIRONOLACTONE
499_train,IODE
499_train, IOBITRIDOL
500_train,NIFÉDIPINE
501_train,VALSARTAN
502_train,TRANDOLAPRIL
503_train,CHLORHYDRATE DE TERBINAFINE
503_train, TERBINAFINE
504_train,CLORAZÉPATE DIPOTASSIQUE
505_train,DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE
505_train, RILMÉNIDINE
506_train,PIROXICAM
507_train,FOSFOMYCINE TROMÉTAMOL
507_train, FOSFOMYCINE
508_train,L-ARGININE
508_train, CHLORHYDRATE DE L-ARGININE
509_train,BROMHYDRATE DE CITALOPRAM
509_train, CITALOPRAM BASE
510_train,HÉMIFUMARATE DE BISOPROLOL
511_train,SIMVASTATINE
512_train,HYDROCHLOROTHIAZIDE
512_train, CANDÉSARTAN CILEXÉTIL
513_train,OLANZAPINE
514_train,CHLORHYDRATE DE TRAMADOL
515_train,ZOPICLONE
516_train,PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
516_train, PANTOPRAZOLE
517_train,CÉFUROXIME
517_train, CÉFUROXIME AXÉTIL
518_train,SODIUM (POLYSTYRÈNE SULFONATE DE)
519_train,NICORANDIL
520_train,FÉNOFIBRATE
521_train,FUROSÉMIDE
522_train,TRIPTORÉLINE
522_train, TRIPTORÉLINE (EMBONATE DE)
523_train,THIOCOLCHICOSIDE
524_train,CALCIUM ÉLÉMENT
524_train, CONCENTRAT DE CHOLÉCALCIFÉROL
524_train, FORME PULVÉRULENTE
524_train, CARBONATE DE CALCIUM
524_train, CHOLÉCALCIFÉROL
525_train,BROMURE D'IPRATROPIUM ANHYDRE
525_train, BROMURE D'IPRATROPIUM
526_train,ONDANSÉTRON
526_train, CHLORHYDRATE D'ONDANSÉTRON DIHYDRATÉ
527_train,METFORMINE
527_train, CHLORHYDRATE DE METFORMINE
528_train,GABAPENTINE
529_train,LOSARTAN POTASSIQUE
530_train,FENTANYL
530_train, CITRATE DE FENTANYL
531_train,CHLORHYDRATE DE NALMÉFÈNE DIHYDRATÉ
531_train, NALMÉFÈNE
532_train,FUROSÉMIDE
533_train,CARBAMAZÉPINE
534_train,ATÉNOLOL
535_train,CHLORHYDRATE D'OXYBUTYNINE
536_train,FUROSÉMIDE
537_train,MÉQUITAZINE
538_train,INDAPAMIDE
538_train, PÉRINDOPRIL ARGININE
538_train, PÉRINDOPRIL
539_train,PHÉNOBARBITAL
539_train, PHÉNOBARBITAL SODIQUE
540_train,FLUVASTATINE SODIQUE
540_train, FLUVASTATINE BASE
541_train,DICHLORHYDRATE DE LÉVOCÉTIRIZINE
542_train,MALÉATE D'ÉNALAPRIL
543_train,VÉRAPAMIL (CHLORHYDRATE DE)
544_train,BISOPROLOL (HÉMIFUMARATE DE)
545_train,FLUVASTATINE SODIQUE
545_train, FLUVASTATINE BASE
546_train,RIMEXOLONE
547_train,RIVASTIGMINE BASE
547_train, HYDROGÉNOTARTRATE DE RIVASTIGMINE
548_train,CHLORMADINONE (ACÉTATE DE)
549_train,GLIMÉPIRIDE
550_train,ONDANSÉTRON
551_train,DISULFIRAME
552_train,LAMOTRIGINE
553_train,PEGINTERFÉRON ALFA-2B 
554_train,AMOXICILLINE TRIHYDRATÉE
554_train, AMOXICILLINE ANHYDRE
554_train, CLAVULANATE DE POTASSIUM
554_train, ACIDE CLAVULANIQUE
555_train,DOMPÉRIDONE
556_train,CLARITHROMYCINE
557_train,FLUOXÉTINE BASE
557_train, CHLORHYDRATE DE FLUOXÉTINE
558_train,AMOXICILLINE BASE
558_train, CLAVULANATE DE POTASSIUM
558_train, CLAVULANIQUE (ACIDE)
558_train, AMOXICILLINE TRIHYDRATÉE
559_train,MOLSIDOMINE
560_train,DICLOFÉNAC SODIQUE
561_train,NADROPARINE CALCIQUE 
562_train,RAMIPRIL
563_train,NARATRIPTAN
563_train, CHLORHYDRATE DE NARATRIPTAN
564_train,CHLORHYDRATE DE MÉTHYLPHÉNIDATE
564_train, MÉTHYLPHÉNIDATE
565_train,HYDROCHLOROTHIAZIDE
565_train, VALSARTAN
566_train,LOSARTAN POTASSIQUE
567_train,NÉOSTIGMINE (MÉTILSULFATE DE)
568_train,GLICLAZIDE
569_train,ZOLMITRIPTAN
570_train,CLOPIDOGREL (CHLORHYDRATE DE)
570_train, CLOPIDOGREL BASE
571_train,HYDROCHLOROTHIAZIDE
571_train, FUMARATE DE BISOPROLOL
572_train,OMÉPRAZOLE
573_train,ÉTHINYLESTRADIOL
573_train, LÉVONORGESTREL
574_train,VENLAFAXINE
574_train, CHLORHYDRATE DE VENLAFAXINE
575_train,LORATADINE
576_train,GLUCOHEPTONATE DE CALCIUM
576_train, GLUCONATE DE CALCIUM
577_train,ESTRADIOL
577_train, ESTRADIOL HÉMIHYDRATÉ
578_train,FLUVASTATINE SODIQUE
578_train, FLUVASTATINE BASE
579_train,CHOLÉCALCIFÉROL
580_train,OLMÉSARTAN MÉDOXOMIL
580_train, AMLODIPINE
580_train, BÉSILATE D'AMLODIPINE
581_train,RIBAVIRINE
582_train,CHLORURE DE SODIUM
583_train,HYDROQUINIDINE (CHLORHYDRATE D')
584_train,BROMHYDRATE DE GALANTAMINE
584_train, GALANTAMINE
585_train,OMÉPRAZOLE
586_train,DIOSMECTITE
587_train,PHOSPHATE DE SITAGLIPTINE MONOHYDRATÉ
587_train, SITAGLIPTINE
588_train,FENTANYL
589_train,PIRACÉTAM
590_train,ACIDE CLAVULANIQUE
590_train, CLAVULANATE DE POTASSIUM
590_train, AMOXICILLINE TRIHYDRATÉE
590_train, AMOXICILLINE
591_train,PIROXICAM
592_train,GLIBENCLAMIDE
593_train,ATORVASTATINE CALCIQUE
593_train, ATORVASTATINE
594_train,CANDÉSARTAN CILEXÉTIL
595_train,AMOXICILLINE ANHYDRE
595_train, AMOXICILLINE TRIHYDRATÉE
595_train, ACIDE CLAVULANIQUE
595_train, CLAVULANATE POTASSIQUE
596_train,FLUCONAZOLE
597_train,HYDROCHLOROTHIAZIDE
597_train, VALSARTAN
598_train,PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
598_train, PRAMIPEXOLE BASE
599_train,VENLAFAXINE
599_train, CHLORHYDRATE DE VENLAFAXINE
600_train,PSYLLIUM (POUDRE DE)
601_train,ROXITHROMYCINE
602_train,PREDNISONE
603_train,IRBÉSARTAN
603_train, HYDROCHLOROTHIAZIDE
604_train,CHLORHYDRATE DE VÉRAPAMIL
605_train,IVERMECTINE
606_train,PALMIER DE FLORIDE (SERENOA REPENS (W.BARTRAM) SMALL.) (EXTRAIT DU FRUIT DE)
607_train,CLARITHROMYCINE
608_train,ACARBOSE
609_train,CÉFUROXIME AXÉTIL
609_train, CÉFUROXIME
610_train,PRAVASTATINE SODIQUE
611_train,TAMOXIFÈNE (CITRATE DE)
611_train, TAMOXIFÈNE BASE
612_train,CHLORHYDRATE DE DILTIAZEM
613_train,DICHLORHYDRATE DE BÉTAHISTINE
614_train,LOSARTAN POTASSIQUE
615_train,CHLORHYDRATE DE MÉTHYLPHÉNIDATE
616_train,ANASTROZOLE
617_train,INTERFÉRON BÊTA-1A 
618_train,TRAMADOL BASE
618_train, CHLORHYDRATE DE TRAMADOL
619_train,PANTOPRAZOLE
619_train, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
620_train,TRANEXAMIQUE (ACIDE)
621_train,ATORVASTATINE CALCIQUE
621_train, ATORVASTATINE
622_train,OMÉPRAZOLE
623_train,INSULINE LISPRO 
624_train,IODE
624_train, IOPROMIDE
625_train,ATORVASTATINE
625_train, ATORVASTATINE CALCIQUE
626_train,AMLODIPINE
626_train, AMLODIPINE (BÉSILATE D')
627_train,RALOXIFÈNE (CHLORHYDRATE DE)
627_train, RALOXIFÈNE BASE
628_train,ISPAGHUL (TÉGUMENT DE LA GRAINE D') (POUDRE DE)
629_train,OSÉLTAMIVIR
629_train, OSÉLTAMIVIR (PHOSPHATE D')
630_train,CICLOPIROX
631_train,MIDAZOLAM
631_train, CHLORHYDRATE DE MIDAZOLAM
632_train,SUCCINATE DE MÉTOPROLOL
632_train, FÉLODIPINE
633_train,OMÉPRAZOLE
634_train,CHLORHYDRATE DE NÉBIVOLOL
634_train, NÉBIVOLOL BASE
635_train,IOMÉPROL
635_train, IODE
636_train,LIDOCAÏNE
636_train, PRILOCAÏNE
637_train,CHOLÉCALCIFÉROL
638_train,LÉVÉTIRACÉTAM
639_train,IODIXANOL
639_train, IODE
640_train,CAPTOPRIL
641_train,LAMOTRIGINE
642_train,BISOPROLOL (HÉMIFUMARATE DE)
643_train,METFORMINE BASE
643_train, CHLORHYDRATE DE METFORMINE
644_train,CHLORHYDRATE DE DILTIAZEM
645_train,ACÉBUTOLOL BASE
645_train, CHLORHYDRATE D'ACÉBUTOLOL
646_train,BÉSILATE D'AMLODIPINE
646_train, AMLODIPINE
646_train, PÉRINDOPRIL ARGININE
646_train, PÉRINDOPRIL
647_train,BROMURE D'IPRATROPIUM
648_train,CHLORHYDRATE D'AMOROLFINE
648_train, AMOROLFINE BASE
649_train,DICLOFÉNAC SODIQUE
649_train, DICLOFÉNAC DE DIÉTHYLAMINE
650_train,CLOBAZAM
651_train,PALMITATE DE PALIPÉRIDONE
651_train, PALIPÉRIDONE
652_train,MÉTHOTREXATE DISODIQUE
652_train, MÉTHOTREXATE
653_train,CHLORHYDRATE DE TRAMADOL
654_train,RIBAVIRINE
655_train,HYDROCHLOROTHIAZIDE
655_train, TELMISARTAN
656_train,ÉPOÉTINE ALFA 
657_train,NÉBIVOLOL BASE
657_train, HYDROCHLOROTHIAZIDE
657_train, CHLORHYDRATE DE NÉBIVOLOL
658_train,CEFTRIAXONE SODIQUE
658_train, CEFTRIAXONE BASE
659_train,HYDROCHLOROTHIAZIDE
659_train, CANDÉSARTAN CILEXÉTIL
660_train,ROPINIROLE BASE
660_train, ROPINIROLE (CHLORHYDRATE DE)
661_train,IODE
661_train, IOVERSOL
662_train,HYDROGÉNOOXALATE DE NAFTIDROFURYL
663_train,DIMÉGLUMINE (GADOPENTÉTATE DE)
664_train,GLIMÉPIRIDE
665_train,SPIRONOLACTONE
665_train, ALTIZIDE
666_train,IOVERSOL
666_train, IODE
667_train,ÉPOÉTINE ZÊTA 
668_train,SODIUM (HYDROGÉNOPHOSPHATE DE) DODÉCAHYDRATÉ
668_train, SODIUM (DIHYDROGÉNOPHOSPHATE DE) DIHYDRATÉ
669_train,CHLORHYDRATE D'IRBÉSARTAN
669_train, HYDROCHLOROTHIAZIDE
669_train, IRBÉSARTAN
670_train,LÉVÉTIRACÉTAM
671_train,HYDROCHLOROTHIAZIDE
671_train, LOSARTAN POTASSIQUE
672_train,CHLORHEXIDINE (GLUCONATE DE)
673_train,GALANTAMINE
673_train, BROMHYDRATE DE GALANTAMINE
674_train,VALSARTAN
675_train,CHLORHYDRATE DE TERBINAFINE
676_train,VALSARTAN
677_train,ÉPOÉTINE BÊTA 
678_train,RANITIDINE (CHLORHYDRATE DE)
678_train, RANITIDINE BASE
679_train,DESMOPRESSINE
679_train, DESMOPRESSINE (ACÉTATE DE) TRIHYDRATÉ
680_train,ACÉTATE DE GONADORÉLINE
681_train,TELMISARTAN
682_train,BÉSILATE D'AMLODIPINE
682_train, PÉRINDOPRIL ARGININE
682_train, PÉRINDOPRIL
682_train, AMLODIPINE
683_train,FOSFOMYCINE TROMÉTAMOL
683_train, FOSFOMYCINE
684_train,CHLORHYDRATE DE MINOCYCLINE
684_train, MINOCYCLINE BASE
685_train,NÉBIVOLOL BASE
685_train, CHLORHYDRATE DE NÉBIVOLOL
686_train,ANASTROZOLE
687_train,ZOFÉNOPRIL CALCIQUE
687_train, HYDROCHLOROTHIAZIDE
688_train,METFORMINE
688_train, CHLORHYDRATE DE METFORMINE
689_train,IRBÉSARTAN
690_train,TÉTRACAÏNE (CHLORHYDRATE DE)
691_train,ATORVASTATINE
691_train, ATORVASTATINE CALCIQUE
692_train,ACÉBUTOLOL BASE
692_train, CHLORHYDRATE D'ACÉBUTOLOL
693_train,MÉLOXICAM
694_train,ÉSOMÉPRAZOLE
694_train, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
695_train,CHLORHYDRATE DE MÉBÉVÉRINE
696_train,AMOXICILLINE ANHYDRE
696_train, AMOXICILLINE TRIHYDRATÉE
697_train,PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
697_train, PANTOPRAZOLE
698_train,MONTÉLUKAST ACIDE
698_train, MONTÉLUKAST SODIQUE
699_train,DITARTRATE DE VINORELBINE
699_train, VINORELBINE BASE
700_train,ALPRAZOLAM
701_train,CHLORHYDRATE DE CÉLIPROLOL
702_train,AMOXICILLINE TRIHYDRATÉE
702_train, AMOXICILLINE ANHYDRE
703_train,CARVÉDILOL
704_train,BRINZOLAMIDE
704_train, TIMOLOL BASE
704_train, MALÉATE DE TIMOLOL
705_train,HYDROCHLOROTHIAZIDE
705_train, FOSINOPRIL SODIQUE
706_train,CHLORHYDRATE DE FLUOXÉTINE
706_train, FLUOXÉTINE BASE
707_train,ZOPICLONE
708_train,ACIDE FOLIQUE
709_train,CHLORHYDRATE DE MORPHINE
710_train,LÉVOFLOXACINE HÉMIHYDRATÉE
710_train, LÉVOFLOXACINE
711_train,HYDROCHLOROTHIAZIDE
711_train, LOSARTAN POTASSIQUE
712_train,LAMOTRIGINE
713_train,ALENDRONATE MONOSODIQUE TRIHYDRATÉ
713_train, ACIDE ALENDRONIQUE
714_train,CHLORHYDRATE DE ROPINIROLE
714_train, ROPINIROLE BASE
715_train,ÉVÉROLIMUS
716_train,MÉTHYLPHÉNIDATE
716_train, CHLORHYDRATE DE MÉTHYLPHÉNIDATE
717_train,PROGESTÉRONE
718_train,RISPÉRIDONE
719_train,CHLORHYDRATE D'ALFUZOSINE
720_train,VALPROATE DE SODIUM
721_train,LOSARTAN POTASSIQUE
722_train,DANAZOL
723_train,RAMIPRIL
724_train,DICHLORHYDRATE DE BÉTAHISTINE
725_train,CÉFALEXINE MONOHYDRATÉE
725_train, CÉFALEXINE
726_train,CHOLÉCALCIFÉROL
727_train,RALOXIFÈNE BASE
727_train, CHLORHYDRATE DE RALOXIFÈNE
728_train,PREDNISONE
729_train,RAMIPRIL
730_train,CLOPIDOGREL BASE
730_train, CLOPIDOGREL (HYDROGÉNOSULFATE DE)
731_train,HYDROCHLOROTHIAZIDE
731_train, FOSINOPRIL SODIQUE
732_train,IODE
732_train, IOVERSOL
733_train,IODE
733_train, IOMÉPROL
734_train,FAMPRIDINE
735_train,PREDNISOLONE
735_train, PREDNISOLONE (MÉTASULFOBENZOATE SODIQUE DE)
736_train,DICHLORHYDRATE DE CÉTIRIZINE
737_train,RIVASTIGMINE BASE
738_train,PARACÉTAMOL
739_train,DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
739_train, PRAMIPEXOLE
740_train,SOMATOTROPINE 
741_train,NÉDOCROMIL SODIQUE
742_train,CARVÉDILOL
743_train,THIOCOLCHICOSIDE
744_train,CHLORHYDRATE D'HYDROMORPHONE
744_train, HYDROMORPHONE
745_train,FUROSÉMIDE
746_train,PÉRINDOPRIL TERT-BUTYLAMINE
746_train, PÉRINDOPRIL
747_train,GRISÉOFULVINE
748_train,LANSOPRAZOLE
749_train,IRBÉSARTAN
750_train,ÉTOPOSIDE
751_train,CHLOROBUTANOL HÉMIHYDRATÉ
751_train, SOLUTION DE DIGLUCONATE DE CHLORHEXIDINE
752_train,ACÉTATE DE FLÉCAÏNIDE
753_train,RAMIPRIL
754_train,CEFPODOXIME PROXÉTIL
754_train, CEFPODOXIME
755_train,CIPROFIBRATE
756_train,CHLORHYDRATE DE BÉTAXOLOL
757_train,FÉNOFIBRATE
758_train,ATORVASTATINE
758_train, ATORVASTATINE CALCIQUE
759_train,MALÉATE D'ÉNALAPRIL
760_train,DABIGATRAN ÉTEXILATE (MÉSILATE DE)
760_train, DABIGATRAN ÉTEXILATE BASE
761_train,PAROXÉTINE BASE
761_train, CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ
762_train,ALPRAZOLAM
763_train,CHORIOGONADOTROPINE ALFA 
764_train,FILGRASTIM 
765_train,GLUCOSE ANHYDRE
765_train, SODIUM (CHLORURE DE)
765_train, POTASSIUM (CHLORURE DE)
765_train, GLUCOSE MONOHYDRATÉ
766_train,CHLORHYDRATE DE DILTIAZEM
767_train,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
767_train, ÉSOMÉPRAZOLE
768_train,RALOXIFÈNE (CHLORHYDRATE DE)
768_train, RALOXIFÈNE BASE
769_train,THIAMAZOLE
770_train,OXALATE D'ESCITALOPRAM
770_train, ESCITALOPRAM
771_train,FÉNOFIBRATE
772_train,KÉTOPROFÈNE
773_train,AMOXICILLINE TRIHYDRATÉE
773_train, AMOXICILLINE ANHYDRE
774_train,DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
774_train, PRAMIPEXOLE BASE
775_train,FLUVASTATINE SODIQUE
775_train, FLUVASTATINE BASE
776_train,CICLÉTANINE (CHLORHYDRATE DE)
777_train,LANSOPRAZOLE
778_train,CHLORHYDRATE DE CARTÉOLOL
779_train,NITRATE D'ÉCONAZOLE
780_train,RISÉDRONATE MONOSODIQUE ANHYDRE
780_train, ACIDE RISÉDRONIQUE
781_train,AMOXICILLINE TRIHYDRATÉE
781_train, CLAVULANATE DE POTASSIUM
781_train, ACIDE CLAVULANIQUE
781_train, AMOXICILLINE ANHYDRE
782_train,PANTOPRAZOLE
782_train, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
783_train,ZOLMITRIPTAN
784_train,ÉPOÉTINE ALFA 
785_train,VINBLASTINE ANHYDRE
785_train, SULFATE DE VINBLASTINE
786_train,GLICLAZIDE
787_train,BISOPROLOL (HÉMIFUMARATE DE)
788_train,CLOZAPINE
789_train,ÉSOMÉPRAZOLE
789_train, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
790_train,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
790_train, ÉSOMÉPRAZOLE
791_train,LANSOPRAZOLE
792_train,ADRÉNALINE
793_train,DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE
793_train, RILMÉNIDINE
794_train,FÉNOFIBRATE
795_train,CHLORHYDRATE DE CÉLIPROLOL
796_train,BISOPROLOL (HÉMIFUMARATE DE)
797_train,FLURBIPROFÈNE SODIQUE DIHYDRATÉ
798_train,HYDROCHLOROTHIAZIDE
798_train, IRBÉSARTAN
799_train,CHLORHYDRATE DE SOTALOL
800_train,PRAVASTATINE SODIQUE
801_train,LANSOPRAZOLE
802_train,CICLOSPORINE
803_train,LOSARTAN POTASSIQUE
804_train,CIPROFLOXACINE
804_train, CHLORHYDRATE DE CIPROFLOXACINE
805_train,DARUNAVIR
805_train, ÉTHANOLATE DE DARUNAVIR
806_train,PANTOPRAZOLE
806_train, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
807_train,PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 11 
807_train, PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 16 
807_train, PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 18 
807_train, PROTÉINE L1 RECOMBINANTE ADSORBÉE DU VIRUS HUMAIN PAPILLOMAVIRUS HPV TYPE 6 
808_train,PRAVASTATINE SODIQUE
809_train,PROMÉGESTONE
810_train,CHLORE ACTIF
810_train, SODIUM (HYPOCHLORITE DE)
810_train, SOLUTION D'
811_train,FENTANYL
812_train,IODE
812_train, IOMÉPROL
813_train,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
813_train, ÉSOMÉPRAZOLE
814_train,RABÉPRAZOLE SODIQUE
815_train,AMLODIPINE (BÉSILATE D')
815_train, AMLODIPINE
816_train,CYANOCOBALAMINE
817_train,CHLORHYDRATE DE MÉTHADONE
818_train,RANITIDINE (CHLORHYDRATE DE)
818_train, RANITIDINE BASE
819_train,GLIMÉPIRIDE
820_train,VALSARTAN
821_train,OMÉPRAZOLE
822_train,BÉNAZÉPRIL (CHLORHYDRATE DE)
823_train,CHLORURE DE SODIUM
824_train,DESLORATADINE
825_train,INTERFÉRON BÊTA-1A 
826_train,IBUPROFÈNE
827_train,POVIDONE
828_train,GLIMÉPIRIDE
829_train,ESTRADIOL
829_train, ESTRADIOL HÉMIHYDRATÉ
830_train,RANITIDINE BASE
830_train, CHLORHYDRATE DE RANITIDINE
831_train,CHLORHYDRATE DE QUINAPRIL
831_train, QUINAPRIL BASE
832_train,CHLORHYDRATE DE CIPROFLOXACINE
832_train, CIPROFLOXACINE
833_train,FOSINOPRIL SODIQUE
833_train, HYDROCHLOROTHIAZIDE
834_train,PRAMIPEXOLE BASE
834_train, DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
835_train,ATORVASTATINE CALCIQUE TRIHYDRATÉE
835_train, ATORVASTATINE
836_train,OLANZAPINE
837_train,ALENDRONATE MONOSODIQUE TRIHYDRATÉ
837_train, COLÉCALCIFÉROL
837_train, ACIDE ALENDRONIQUE
838_train,CÉFÉPIME (DICHLORHYDRATE DE) MONOHYDRATÉ
838_train, CÉFÉPIME
839_train,GRANISÉTRON BASE
839_train, CHLORHYDRATE DE GRANISÉTRON
840_train,VALSARTAN
841_train,ESTRADIOL
842_train,MÉMANTINE
842_train, CHLORHYDRATE DE MÉMANTINE
843_train,CHLORHYDRATE DE CÉLIPROLOL
844_train,LOSARTAN POTASSIQUE
845_train,CHLORHYDRATE DE MOXIFLOXACINE
845_train, MOXIFLOXACINE BASE
846_train,ATORVASTATINE CALCIQUE
846_train, ATORVASTATINE
847_train,RISPÉRIDONE
848_train,ESCITALOPRAM
848_train, OXALATE D'ESCITALOPRAM
849_train,CHLORHYDRATE DE TRAMADOL
850_train,LÉVOTHYROXINE SODIQUE
851_train,HYDROCHLOROTHIAZIDE
851_train, LOSARTAN POTASSIQUE
852_train,CHLORHYDRATE DE TRAMADOL
853_train,CHLORHYDRATE DE METFORMINE
853_train, METFORMINE BASE
854_train,CLARITHROMYCINE
855_train,DOXYCYCLINE MONOHYDRATÉE
855_train, DOXYCYCLINE ANHYDRE
856_train,DIPROPIONATE DE BÉCLOMÉTHASONE
857_train,ACIDE TIAPROFÉNIQUE
858_train,MÉTHYLPHÉNIDATE
858_train, CHLORHYDRATE DE MÉTHYLPHÉNIDATE
859_train,MALÉATE DE FLUVOXAMINE
